File.Name,Region.of.Interest,Number.of.Root.Tips,Number.of.Branch.Points,Total.Root.Length.mm,Branching.frequency.per.mm,Network.Area.mm2,Average.Diameter.mm,Median.Diameter.mm,Maximum.Diameter.mm,Perimeter.mm,Volume.mm3,Surface.Area.mm2,Computation.Time.s,Root.Length.Diameter.Range.1.mm,Root.Length.Diameter.Range.2.mm,Root.Length.Diameter.Range.3.mm,Projected.Area.Diameter.Range.1.mm2,Projected.Area.Diameter.Range.2.mm2,Projected.Area.Diameter.Range.3.mm2,Surface.Area.Diameter.Range.1.mm2,Surface.Area.Diameter.Range.2.mm2,Surface.Area.Diameter.Range.3.mm2,Volume.Diameter.Range.1.mm3,Volume.Diameter.Range.2.mm3,Volume.Diameter.Range.3.mm3
id137.png,Full,1396,3026,2404.504448,1.258471,902.861098,0.520511,0.478947,2.160659,3299.659719,629.877925,3957.885917,2.561,2403.95837,0.546079,0,1258.411066,1.134206,0,3954.322703,3.563214,0,628.026632,1.851293,0
id138.png,Full,857,1730,1516.781277,1.140573,560.405241,0.473854,0.435848,2.064374,2332.440752,338.712565,2283.781772,3.505,1516.266637,0.51464,0,725.748553,0.999342,0,2280.507448,3.274324,0,337.054689,1.657876,0
id145.png,Full,1643,2009,2205.142037,0.911052,900.510296,0.551183,0.509761,2.334867,3221.07985,648.732758,3849.175388,1.824,2203.428783,1.713254,0,1221.484245,3.693598,0,3837.571607,11.603781,0,642.463166,6.269591,0
id146.png,Full,3342,4351,4947.431427,0.879446,1739.854495,0.468243,0.419079,2.34826,7515.288422,1095.593649,7316.702905,4.918,4944.28159,3.149837,0,2322.120021,6.759356,0,7295.467762,21.235143,0,1084.174916,11.418733,0
id147.png,Full,1662,3344,2907.890825,1.149974,1096.401033,0.505349,0.457905,2.465894,4265.905623,738.256468,4653.883551,2.139,2903.121791,4.769033,0,1470.460286,10.544911,0,4620.755735,33.127816,0,719.885996,18.370471,0
id148.png,Full,755,887,1028.608181,0.86233,410.199,0.548124,0.465667,1.823776,1527.752582,313.177914,1783.703338,1.576,1028.608181,0,0,567.754965,0,0,1783.703338,0,0,313.177914,0,0
id149.png,Full,3016,5504,5193.059257,1.059876,1717.616636,0.424888,0.381,2.40258,8189.981454,925.4395,6981.343728,5.733,5190.231798,2.827459,0,2215.51484,6.163165,0,6961.981575,19.362153,0,914.861092,10.578408,0
id150.png,Full,1361,2617,2323.866446,1.12614,873.802464,0.503767,0.45001,2.128908,3436.088148,592.992529,3708.068217,3.232,2323.454007,0.412438,0,1179.259747,0.851164,0,3705.394205,2.674011,0,591.61246,1.380069,0
id151.png,Full,1983,4131,3583.409453,1.152813,1356.526409,0.522336,0.473301,2.633188,5079.470535,989.031691,5925.501767,2.68,3573.825422,9.584031,0,1864.188109,21.592677,0,5857.66637,67.835397,0,950.632274,38.399417,0
id159.png,Full,1661,3617,2827.948491,1.279019,1127.90321,0.529157,0.493687,2.480748,4103.613493,771.415633,4753.624664,2.51,2823.476672,4.471819,0,1503.312193,9.503135,0,4723.769686,29.854978,0,755.500977,15.914655,0
id160.png,Full,1140,1270,1506.563377,0.842978,626.028766,0.524767,0.482674,2.101798,2371.892536,398.785214,2508.276347,2.829,1505.158233,1.405144,0,795.529047,2.86744,0,2499.268019,9.008327,0,394.188627,4.596587,0
id161.png,Full,1652,3258,2609.768754,1.248386,963.406227,0.491749,0.45001,2.075629,3825.178845,627.962616,4071.679666,4.082,2609.305215,0.463539,0,1294.672204,0.945552,0,4068.709128,2.970539,0,626.447639,1.514978,0
id162.png,Full,1251,2575,2390.090136,1.077365,964.004344,0.533902,0.465667,2.49228,3652.799848,703.709321,4040.254259,3.902,2380.279911,9.810225,0,1264.513306,21.289212,0,3973.372227,66.882032,0,667.309017,36.400305,0
